team_id,team_name,team_link,leagues,nationality,region,players,hits,comments
112534,CD Universidad de Concepción,https://sofifa.com/team/112534/cd-universidad-de-concepcion/,Chilian Campeonato Nacional (1),Chile,South America,25,<100,6
110912,Padova,https://sofifa.com/team/110912/padova/,Italian Serie B (2),Italy,Europe,30,<100,1
112578,Rionegro Águilas,https://sofifa.com/team/112578/rionegro-aguilas/,Colombian Liga Postobón (1),Colombia,South America,28,<100,2
113160,Sagan Tosu,https://sofifa.com/team/113160/sagan-tosu/,Japanese J. League Division 1 (1),Japan,Asia,30,<100,14
111035,Lobos BUAP,https://sofifa.com/team/111035/lobos-buap/,Mexican Liga MX (1),Mexico,North America,27,<100,0.2K
101106,Once Caldas,https://sofifa.com/team/101106/once-caldas/,Colombian Liga Postobón (1),Colombia,South America,28,<100,2
294,ESTAC Troyes,https://sofifa.com/team/294/estac-troyes/,French Ligue 2 (2),France,Europe,29,<100,5
1847,Ascoli,https://sofifa.com/team/1847/ascoli/,Italian Serie B (2),Italy,Europe,29,<100,7
110581,Patronato,https://sofifa.com/team/110581/patronato/,Argentina Primera División (1),Argentina,South America,28,<100,4
1861,UD Almería,https://sofifa.com/team/1861/ud-almeria/,Spanish Segunda División (2),Spain,Europe,30,<100,14
113157,Sanfrecce Hiroshima,https://sofifa.com/team/113157/sanfrecce-hiroshima/,Japanese J. League Division 1 (1),Japan,Asia,29,<100,2
110930,Orlando Pirates,https://sofifa.com/team/110930/orlando-pirates/,Rest of World,South Africa,Africa,28,<100,20
1473,Ulsan Hyundai FC,https://sofifa.com/team/1473/ulsan-hyundai-fc/,Korean K League Classic (1),Korea Republic,Asia,28,<100,1
110911,Foggia,https://sofifa.com/team/110911/foggia/,Italian Serie B (2),Italy,Europe,26,<100,9
110588,1. FC Magdeburg,https://sofifa.com/team/110588/1-fc-magdeburg/,German 2. Bundesliga (2),Germany,Europe,27,<100,25
112378,Dalian YiFang FC,https://sofifa.com/team/112378/dalian-yifang-fc/,Chinese Super League (1),China PR,Asia,28,<100,20
112606,Orlando City SC,https://sofifa.com/team/112606/orlando-city-sc/,USA Major League Soccer (1),United States,North America,27,<100,95
112429,Guangzhou R&F FC,https://sofifa.com/team/112429/guangzhou-rf-fc/,Chinese Super League (1),China PR,Asia,28,<100,3
111993,Cittadella,https://sofifa.com/team/111993/cittadella/,Italian Serie B (2),Italy,Europe,27,<100,25
711,BK Häcken,https://sofifa.com/team/711/bk-hacken/,Swedish Allsvenskan (1),Sweden,Europe,25,<100,12
112096,Ettifaq FC,https://sofifa.com/team/112096/ettifaq-fc/,Saudi Abdul L. Jameel League (1),Saudi Arabia,Asia,29,<100,1
708,Hammarby IF,https://sofifa.com/team/708/hammarby-if/,Swedish Allsvenskan (1),Sweden,Europe,27,<100,31
982,FC Seoul,https://sofifa.com/team/982/fc-seoul/,Korean K League Classic (1),Korea Republic,Asia,28,<100,8
111400,Sydney FC,https://sofifa.com/team/111400/sydney-fc/,Australian Hyundai A-League (1),Australia,Asia,25,<100,16
702,IFK Norrköping,https://sofifa.com/team/702/ifk-norrkoping/,Swedish Allsvenskan (1),Sweden,Europe,27,<100,5
614,AC Ajaccio,https://sofifa.com/team/614/ac-ajaccio/,French Ligue 2 (2),France,Europe,27,<100,5
80,Heart of Midlothian,https://sofifa.com/team/80/heart-of-midlothian/,Scottish Premiership (1),Scotland,Europe,28,<100,30
111399,Perth Glory,https://sofifa.com/team/111399/perth-glory/,Australian Hyundai A-League (1),Australia,Asia,25,<100,14
205,Venezia FC,https://sofifa.com/team/205/venezia-fc/,Italian Serie B (2),Italy,Europe,29,<100,12
209,SK Sturm Graz,https://sofifa.com/team/209/sk-sturm-graz/,Austrian Football Bundesliga (1),Austria,Europe,26,<100,15
1971,Excelsior,https://sofifa.com/team/1971/excelsior/,Holland Eredivisie (1),Netherlands,Europe,27,<100,15
894,FC Zürich,https://sofifa.com/team/894/fc-zurich/,Swiss Super League (1),Switzerland,Europe,27,<100,37
89,Charlton Athletic,https://sofifa.com/team/89/charlton-athletic/,English League One (3),England,Europe,28,<100,40
111328,CD Palestino,https://sofifa.com/team/111328/cd-palestino/,Chilian Campeonato Nacional (1),Chile,South America,27,<100,7
226,FC Sochaux-Montbéliard,https://sofifa.com/team/226/fc-sochaux-montbeliard/,French Ligue 2 (2),France,Europe,30,<100,19
101151,Yokohama F. Marinos,https://sofifa.com/team/101151/yokohama-f-marinos/,Japanese J. League Division 1 (1),Japan,Asia,28,<100,7
919,SK Brann,https://sofifa.com/team/919/sk-brann/,Norwegian Eliteserien (1),Norway,Europe,26,<100,5
112116,CD O'Higgins,https://sofifa.com/team/112116/cd-ohiggins/,Chilian Campeonato Nacional (1),Chile,South America,24,<100,10
112092,Nagoya Grampus,https://sofifa.com/team/112092/nagoya-grampus/,Japanese J. League Division 1 (1),Japan,Asia,30,<100,4
100651,VVV-Venlo,https://sofifa.com/team/100651/vvv-venlo/,Holland Eredivisie (1),Netherlands,Europe,26,<100,5
81,Hibernian,https://sofifa.com/team/81/hibernian/,Scottish Premiership (1),Scotland,Europe,26,<100,16
111397,Melbourne Victory,https://sofifa.com/team/111397/melbourne-victory/,Australian Hyundai A-League (1),Australia,Asia,23,<100,23
112391,Al Qadisiyah,https://sofifa.com/team/112391/al-qadisiyah/,Saudi Abdul L. Jameel League (1),Saudi Arabia,Asia,30,<100,4
101150,FC Tokyo,https://sofifa.com/team/101150/fc-tokyo/,Japanese J. League Division 1 (1),Japan,Asia,30,<100,30
110456,Valenciennes FC,https://sofifa.com/team/110456/valenciennes-fc/,French Ligue 2 (2),France,Europe,28,<100,2
112393,Al Taawoun,https://sofifa.com/team/112393/al-taawoun/,Saudi Abdul L. Jameel League (1),Saudi Arabia,Asia,28,<100,8
1815,Clermont Foot 63,https://sofifa.com/team/1815/clermont-foot-63/,French Ligue 2 (2),France,Europe,24,<100,4
112409,Carpi,https://sofifa.com/team/112409/carpi/,Italian Serie B (2),Italy,Europe,30,<100,2
1823,AS Nancy Lorraine,https://sofifa.com/team/1823/as-nancy-lorraine/,French Ligue 2 (2),France,Europe,30,<100,9
322,Grasshopper Club Zürich,https://sofifa.com/team/322/grasshopper-club-zurich/,Swiss Super League (1),Switzerland,Europe,27,<100,15
1844,Livorno,https://sofifa.com/team/1844/livorno/,Italian Serie B (2),Italy,Europe,29,<100,27
112533,CD Antofagasta,https://sofifa.com/team/112533/cd-antofagasta/,Chilian Campeonato Nacional (1),Chile,South America,23,<100,15
1904,NAC Breda,https://sofifa.com/team/1904/nac-breda/,Holland Eredivisie (1),Netherlands,Europe,30,<100,17
1867,Córdoba CF,https://sofifa.com/team/1867/cordoba-cf/,Spanish Segunda División (2),Spain,Europe,25,<100,17
111713,San Martín de San Juan,https://sofifa.com/team/111713/san-martin-de-san-juan/,Argentina Primera División (1),Argentina,South America,28,<100,4
1797,Rotherham United,https://sofifa.com/team/1797/rotherham-united/,English League Championship (2),England,Europe,27,<100,14
110746,Pogoń Szczecin,https://sofifa.com/team/110746/pogon-szczecin/,Polish T-Mobile Ekstraklasa (1),Poland,Europe,26,<100,1
110745,Jagiellonia Białystok,https://sofifa.com/team/110745/jagiellonia-bialystok/,Polish T-Mobile Ekstraklasa (1),Poland,Europe,27,<100,5
167,KFC Uerdingen 05,https://sofifa.com/team/167/kfc-uerdingen-05/,German 3. Bundesliga (3),Germany,Europe,28,<100,26
272,Odense Boldklub,https://sofifa.com/team/272/odense-boldklub/,Danish Superliga (1),Denmark,Europe,24,<100,4
112162,Jiangsu Suning FC,https://sofifa.com/team/112162/jiangsu-suning-fc/,Chinese Super League (1),China PR,Asia,23,<100,8
820,Aalborg BK,https://sofifa.com/team/820/aalborg-bk/,Danish Superliga (1),Denmark,Europe,27,<100,2
710,Djurgårdens IF,https://sofifa.com/team/710/djurgardens-if/,Swedish Allsvenskan (1),Sweden,Europe,26,<100,18
635,De Graafschap,https://sofifa.com/team/635/de-graafschap/,Holland Eredivisie (1),Netherlands,Europe,30,<100,19
112579,Alianza Petrolera,https://sofifa.com/team/112579/alianza-petrolera/,Colombian Liga Postobón (1),Colombia,South America,28,<100,2
112389,Al Faisaly,https://sofifa.com/team/112389/al-faisaly/,Saudi Abdul L. Jameel League (1),Saudi Arabia,Asia,26,<100,1
897,FC Luzern,https://sofifa.com/team/897/fc-luzern/,Swiss Super League (1),Switzerland,Europe,26,<100,11
1949,Scunthorpe United,https://sofifa.com/team/1949/scunthorpe-united/,English League One (3),England,Europe,28,<100,8
111092,Śląsk Wrocław,https://sofifa.com/team/111092/slask-wroclaw/,Polish T-Mobile Ekstraklasa (1),Poland,Europe,27,<100,4
101099,América de Cali,https://sofifa.com/team/101099/america-de-cali/,Colombian Liga Postobón (1),Colombia,South America,28,<100,21
1805,Grenoble Foot 38,https://sofifa.com/team/1805/grenoble-foot-38/,French Ligue 2 (2),France,Europe,26,<100,18
112115,Gangwon FC,https://sofifa.com/team/112115/gangwon-fc/,Korean K League Classic (1),Korea Republic,Asia,28,<100,0
1813,Chamois Niortais Football Club,https://sofifa.com/team/1813/chamois-niortais-football-club/,French Ligue 2 (2),France,Europe,29,<100,3
110977,Unión Española,https://sofifa.com/team/110977/union-espanola/,Chilian Campeonato Nacional (1),Chile,South America,26,<100,29
1832,Karlsruher SC,https://sofifa.com/team/1832/karlsruher-sc/,German 3. Bundesliga (3),Germany,Europe,27,<100,30
112444,Hokkaido Consadole Sapporo,https://sofifa.com/team/112444/hokkaido-consadole-sapporo/,Japanese J. League Division 1 (1),Japan,Asia,26,<100,2
112224,Melbourne City FC,https://sofifa.com/team/112224/melbourne-city-fc/,Australian Hyundai A-League (1),Australia,Asia,25,<100,32
111086,Piast Gliwice,https://sofifa.com/team/111086/piast-gliwice/,Polish T-Mobile Ekstraklasa (1),Poland,Europe,27,<100,20
487,VfL Osnabrück,https://sofifa.com/team/487/vfl-osnabruck/,German 3. Bundesliga (3),Germany,Europe,27,<100,6
920,Vålerenga Fotball,https://sofifa.com/team/920/valerenga-fotball/,Norwegian Eliteserien (1),Norway,Europe,25,<100,2
110316,GFC Ajaccio,https://sofifa.com/team/110316/gfc-ajaccio/,French Ligue 2 (2),France,Europe,26,<100,4
1951,Oxford United,https://sofifa.com/team/1951/oxford-united/,English League One (3),England,Europe,28,<100,33
112392,Al Raed,https://sofifa.com/team/112392/al-raed/,Saudi Abdul L. Jameel League (1),Saudi Arabia,Asia,30,<100,1
83,Motherwell,https://sofifa.com/team/83/motherwell/,Scottish Premiership (1),Scotland,Europe,27,<100,4
101149,Shimizu S-Pulse,https://sofifa.com/team/101149/shimizu-s-pulse/,Japanese J. League Division 1 (1),Japan,Asia,30,<100,2
111723,Deportivo Pasto,https://sofifa.com/team/111723/deportivo-pasto/,Colombian Liga Postobón (1),Colombia,South America,28,<100,2
100628,FC Emmen,https://sofifa.com/team/100628/fc-emmen/,Holland Eredivisie (1),Netherlands,Europe,30,<100,12
101144,Júbilo Iwata,https://sofifa.com/team/101144/jubilo-iwata/,Japanese J. League Division 1 (1),Japan,Asia,30,<100,3
492,SV Wehen Wiesbaden,https://sofifa.com/team/492/sv-wehen-wiesbaden/,German 3. Bundesliga (3),Germany,Europe,24,<100,4
10032,FC Lugano,https://sofifa.com/team/10032/fc-lugano/,Swiss Super League (1),Switzerland,Europe,26,<100,8
1785,SV Mattersburg,https://sofifa.com/team/1785/sv-mattersburg/,Austrian Football Bundesliga (1),Austria,Europe,27,<100,2
550,VfR Aalen,https://sofifa.com/team/550/vfr-aalen/,German 3. Bundesliga (3),Germany,Europe,27,<100,4
700,IF Elfsborg,https://sofifa.com/team/700/if-elfsborg/,Swedish Allsvenskan (1),Sweden,Europe,21,<100,2
100804,St. Johnstone FC,https://sofifa.com/team/100804/st-johnstone-fc/,Scottish Premiership (1),Scotland,Europe,25,<100,6
15009,SCR Altach,https://sofifa.com/team/15009/scr-altach/,Austrian Football Bundesliga (1),Austria,Europe,27,<100,5
112427,Western Sydney Wanderers,https://sofifa.com/team/112427/western-sydney-wanderers/,Australian Hyundai A-League (1),Australia,Asia,25,<100,27
1596,GIF Sundsvall,https://sofifa.com/team/1596/gif-sundsvall/,Swedish Allsvenskan (1),Sweden,Europe,20,<100,8
110597,SV Meppen,https://sofifa.com/team/110597/sv-meppen/,German 3. Bundesliga (3),Germany,Europe,28,<100,5
1873,Wisła Kraków,https://sofifa.com/team/1873/wisla-krakow/,Polish T-Mobile Ekstraklasa (1),Poland,Europe,27,<100,65
111588,Gyeongnam FC,https://sofifa.com/team/111588/gyeongnam-fc/,Korean K League Classic (1),Korea Republic,Asia,28,<100,3
112655,Curicó Unido,https://sofifa.com/team/112655/curico-unido/,Chilian Campeonato Nacional (1),Chile,South America,25,<100,5
1798,Milton Keynes Dons,https://sofifa.com/team/1798/milton-keynes-dons/,English League Two (4),England,Europe,27,<100,35
101145,Kashiwa Reysol,https://sofifa.com/team/101145/kashiwa-reysol/,Japanese J. League Division 1 (1),Japan,Asia,23,<100,5
111393,Adelaide United,https://sofifa.com/team/111393/adelaide-united/,Australian Hyundai A-League (1),Australia,Asia,25,<100,18
420,Górnik Zabrze,https://sofifa.com/team/420/gornik-zabrze/,Polish T-Mobile Ekstraklasa (1),Poland,Europe,27,<100,5
113948,AS Béziers,https://sofifa.com/team/113948/as-beziers/,French Ligue 2 (2),Austria,Europe,28,<100,6
29,1. FC Kaiserslautern,https://sofifa.com/team/29/1-fc-kaiserslautern/,German 3. Bundesliga (3),Germany,Europe,26,<100,24
27,FC Hansa Rostock,https://sofifa.com/team/27/fc-hansa-rostock/,German 3. Bundesliga (3),Germany,Europe,27,<100,12
112276,US Orléans Loiret Football,https://sofifa.com/team/112276/us-orleans-loiret-football/,French Ligue 2 (2),France,Europe,28,<100,4
1804,Bradford City,https://sofifa.com/team/1804/bradford-city/,English League One (3),England,Europe,28,<100,27
1786,Randers FC,https://sofifa.com/team/1786/randers-fc/,Danish Superliga (1),Denmark,Europe,22,<100,4
2056,Daegu FC,https://sofifa.com/team/2056/daegu-fc/,Korean K League Classic (1),Korea Republic,Asia,28,<100,13
112260,Fleetwood Town,https://sofifa.com/team/112260/fleetwood-town/,English League One (3),England,Europe,28,<100,12
898,FC St. Gallen,https://sofifa.com/team/898/fc-st-gallen/,Swiss Super League (1),Switzerland,Europe,27,<100,3
112527,Patriotas Boyacá FC,https://sofifa.com/team/112527/patriotas-boyaca-fc/,Colombian Liga Postobón (1),Colombia,South America,28,<100,4
172,SpVgg Unterhaching,https://sofifa.com/team/172/spvgg-unterhaching/,German 3. Bundesliga (3),Germany,Europe,27,<100,2
112531,Deportes Iquique,https://sofifa.com/team/112531/deportes-iquique/,Chilian Campeonato Nacional (1),Chile,South America,22,<100,0
111822,Wolfsberger AC,https://sofifa.com/team/111822/wolfsberger-ac/,Austrian Football Bundesliga (1),Austria,Europe,27,<100,3
110482,Hallescher FC,https://sofifa.com/team/110482/hallescher-fc/,German 3. Bundesliga (3),Germany,Europe,23,<100,5
110749,Zagłębie Lubin,https://sofifa.com/team/110749/zaglebie-lubin/,Polish T-Mobile Ekstraklasa (1),Poland,Europe,24,<100,3
110747,Cracovia,https://sofifa.com/team/110747/cracovia/,Polish T-Mobile Ekstraklasa (1),Poland,Europe,26,<100,4
110500,Eintracht Braunschweig,https://sofifa.com/team/110500/eintracht-braunschweig/,German 3. Bundesliga (3),Germany,Europe,28,<100,11
1940,Mansfield Town,https://sofifa.com/team/1940/mansfield-town/,English League Two (4),England,Europe,28,<100,12
212,La Berrichonne de Châteauroux,https://sofifa.com/team/212/la-berrichonne-de-chateauroux/,French Ligue 2 (2),France,Europe,29,<100,4
111821,FC Admira Wacker Mödling,https://sofifa.com/team/111821/fc-admira-wacker-modling/,Austrian Football Bundesliga (1),Austria,Europe,27,<100,2
112983,Tianjin Quanjian FC,https://sofifa.com/team/112983/tianjin-quanjian-fc/,Chinese Super League (1),China PR,Asia,28,<100,3
111766,Wellington Phoenix,https://sofifa.com/team/111766/wellington-phoenix/,Australian Hyundai A-League (1),Australia,Asia,23,<100,0.2K
922,Strømsgodset IF,https://sofifa.com/team/922/stromsgodset-if/,Norwegian Eliteserien (1),Norway,Europe,27,<100,8
